t,mC,mF,Energy
0.294437726723096,0.206622307139672,0.990596832173541,0.510731811426139
0.294639258363563,0.206696148819684,0.990589623696035,0.510723833743823
0.294840790004031,0.206769991499337,0.990582414343109,0.510715856098529
0.295042321644498,0.206843835178271,0.990575204114645,0.510707878489092
0.295243853284966,0.20691767985613,0.990567993010527,0.510699900914352
0.295445384925433,0.206991525532555,0.990560781030638,0.510691923373148
0.295646916565901,0.207065372207191,0.990553568174863,0.510683945864323
0.295848448206368,0.207139219879683,0.990546354443083,0.51067596838672
0.296049979846836,0.207213068549677,0.990539139835185,0.510667990939188
0.296251511487303,0.207286918216818,0.990531924351049,0.510660013520576
0.296453043127771,0.207360768880755,0.99052470799056,0.510652036129735
0.296654574768239,0.207434620541136,0.990517490753602,0.510644058765518
0.296856106408706,0.20750847319761,0.990510272640057,0.510636081426782
0.297057638049174,0.207582326849827,0.990503053649809,0.510628104112385
0.297259169689641,0.207656181497439,0.990495833782741,0.510620126821188
0.297460701330109,0.207730037140096,0.990488613038738,0.510612149552053
0.297662232970576,0.207803893777452,0.990481391417681,0.510604172303846
0.297863764611044,0.20787775140916,0.990474168919455,0.510596195075433
0.298065296251512,0.207951610034875,0.990466945543944,0.510588217865685
0.298266827891979,0.208025469654252,0.990459721291029,0.510580240673473
0.298468359532447,0.208099330266947,0.990452496160594,0.510572263497671
0.298669891172914,0.208173191872618,0.990445270152524,0.510564286337155
0.298871422813382,0.208247054470922,0.990438043266701,0.510556309190805
0.299072954453849,0.208320918061519,0.990430815503008,0.5105483320575
0.299274486094317,0.208394782644067,0.990423586861329,0.510540354936124
0.299476017734784,0.208468648218229,0.990416357341547,0.510532377825563
0.299677549375252,0.208542514783664,0.990409126943545,0.510524400724703
0.299879081015719,0.208616382340036,0.990401895667207,0.510516423632434
0.300080612656187,0.208690250887007,0.990394663512415,0.510508446547649
0.300282144296655,0.208764120424243,0.990387430479054,0.510500469469242
0.300483675937122,0.208837990951407,0.990380196567005,0.51049249239611
0.30068520757759,0.208911862468166,0.990372961776154,0.51048451532715
0.300886739218057,0.208985734974187,0.990365726106381,0.510476538261264
0.301088270858525,0.209059608469137,0.990358489557572,0.510468561197356
0.301289802498992,0.209133482952685,0.990351252129608,0.510460584134331
0.30149133413946,0.2092073584245,0.990344013822373,0.510452607071096
0.301692865779927,0.209281234884253,0.990336774635751,0.510444630006561
0.301894397420395,0.209355112331614,0.990329534569624,0.510436652939639
0.302095929060863,0.209428990766256,0.990322293623876,0.510428675869244
0.30229746070133,0.209502870187852,0.99031505179839,0.510420698794292
0.302498992341798,0.209576750596075,0.990307809093048,0.510412721713703
0.302700523982265,0.2096506319906,0.990300565507734,0.510404744626398
0.302902055622733,0.209724514371103,0.990293321042331,0.510396767531299
0.3031035872632,0.209798397737261,0.990286075696722,0.510388790427332
0.303305118903668,0.20987228208875,0.99027882947079,0.510380813313426
0.303506650544135,0.209946167425249,0.990271582364419,0.51037283618851
0.303708182184603,0.210020053746436,0.990264334377491,0.510364859051516
0.303909713825071,0.210093941051993,0.990257085509889,0.510356881901378
0.304111245465538,0.210167829341599,0.990249835761496,0.510348904737034
0.304312777106006,0.210241718614937,0.990242585132196,0.510340927557422
